Date,Open,High,Low,Close,Adj Close,Volume,Dummy,Damage,Dummy_over_0.5,Damage_over_0.5,Dummy_over_0.75,Damage_over_0.75,Dummy_over_0.90,Damage_over_0.90
29.01.2010,11320.000000,11320.000000,11230.000000,11230.000000,9422.866211,150,0,0,0,0,0,0,0,0
01.02.2010,11180.000000,11180.000000,11030.000000,11130.000000,9338.958984,220,0,0,0,0,0,0,0,0
02.02.2010,11050.000000,11170.000000,11050.000000,11170.000000,9372.523438,86,0,0,0,0,0,0,0,0
03.02.2010,11190.000000,11360.000000,11190.000000,11250.000000,9439.649414,721,0,0,0,0,0,0,0,0
04.02.2010,11280.000000,11450.000000,11280.000000,11440.000000,9599.072266,45,0,0,0,0,0,0,0,0
05.02.2010,11350.000000,11390.000000,11270.000000,11330.000000,9506.774414,24,0,0,0,0,0,0,0,0
08.02.2010,11300.000000,11340.000000,11300.000000,11310.000000,9489.994141,182,0,0,0,0,0,0,0,0
09.02.2010,11230.000000,11230.000000,11210.000000,11220.000000,9414.475586,240,0,0,0,0,0,0,0,0
10.02.2010,11180.000000,11250.000000,11180.000000,11250.000000,9439.649414,12,0,0,0,0,0,0,0,0
12.02.2010,11330.000000,11350.000000,11310.000000,11320.000000,9498.382813,162,0,0,0,0,0,0,0,0
15.02.2010,11333.700195,11333.700195,11333.700195,11333.700195,9509.879883,0,0,0,0,0,0,0,0,0
16.02.2010,11390.000000,11400.000000,11370.000000,11370.000000,9540.336914,65,0,0,0,0,0,0,0,0
17.02.2010,11490.000000,11520.000000,11350.000000,11470.000000,9624.246094,32,0,0,0,0,0,0,0,0
18.02.2010,11460.000000,11460.000000,11360.000000,11360.000000,9531.946289,57,0,0,0,0,0,0,0,0
19.02.2010,11380.000000,11380.000000,11270.000000,11290.000000,9473.212891,134,0,0,0,0,0,0,0,0
22.02.2010,11380.000000,11630.000000,11380.000000,11490.000000,9641.027344,1336,0,0,0,0,0,0,0,0
